"Dirección","Tipo de contenido","Código de respuesta","Respuesta","Longitud del título 1","Longitud de la meta description 1","Longitud de H1-1","Longitud de H1-2","Longitud de H2-1","Longitud de H2-2","Recuento de palabras","Número de oraciones","Media de palabras por oración","Puntuación de facilidad de lectura de Flesch","Lectura","Nivel de profundidad","Enlaces internos","Coincidencia de similitud más cercana","Tiempo de respuesta"
"https://madridsecreto.co/que-hacer/page/44/","text/html; charset=UTF-8","200","OK","46","134","9","0","98","80","556","89","6,247","54,879","Bastante difícil","23","6","","0,743"
"https://madridsecreto.co/que-hacer/page/45/","text/html; charset=UTF-8","200","OK","46","134","9","0","81","57","520","87","5,977","56,298","Bastante difícil","23","6","","0,781"
"https://madridsecreto.co/que-hacer/page/46/","text/html; charset=UTF-8","200","OK","46","134","9","0","61","46","540","85","6,353","51,240","Bastante difícil","24","6","","0,886"
"https://madridsecreto.co/que-hacer/page/47/","text/html; charset=UTF-8","200","OK","46","134","9","0","61","65","539","86","6,267","54,189","Bastante difícil","24","6","","0,560"
"https://madridsecreto.co/que-hacer/page/48/","text/html; charset=UTF-8","200","OK","46","134","9","0","61","85","549","87","6,310","51,879","Bastante difícil","25","6","","0,693"
"https://madridsecreto.co/que-hacer/page/49/","text/html; charset=UTF-8","200","OK","46","134","9","0","57","63","525","89","5,899","59,525","Bastante difícil","25","6","","0,962"
"https://madridsecreto.co/que-hacer/page/5/","text/html; charset=UTF-8","200","OK","46","134","9","0","73","63","534","88","6,068","57,933","Bastante difícil","3","6","","0,733"
"https://madridsecreto.co/que-hacer/page/50/","text/html; charset=UTF-8","200","OK","46","134","9","0","33","63","511","82","6,232","57,799","Bastante difícil","26","6","","0,630"
"https://madridsecreto.co/que-hacer/page/51/","text/html; charset=UTF-8","200","OK","46","134","9","0","54","69","525","81","6,481","61,029","Normal","26","6","","0,587"
"https://madridsecreto.co/que-hacer/page/52/","text/html; charset=UTF-8","200","OK","46","134","9","0","71","68","535","80","6,688","61,208","Normal","27","6","","0,510"
"https://madridsecreto.co/que-hacer/page/53/","text/html; charset=UTF-8","200","OK","46","134","9","0","63","48","473","80","5,912","42,902","Difícil","27","6","","0,684"
"https://madridsecreto.co/que-hacer/page/54/","text/html; charset=UTF-8","200","OK","46","134","9","0","69","63","532","82","6,488","60,628","Normal","28","6","","0,642"
"https://madridsecreto.co/que-hacer/page/55/","text/html; charset=UTF-8","200","OK","46","134","9","0","46","70","509","80","6,362","52,286","Bastante difícil","28","6","","0,839"
"https://madridsecreto.co/que-hacer/page/56/","text/html; charset=UTF-8","200","OK","46","134","9","0","42","68","551","87","6,333","49,324","Difícil","29","6","","0,896"
"https://madridsecreto.co/que-hacer/page/57/","text/html; charset=UTF-8","200","OK","46","134","9","0","72","81","554","85","6,518","58,049","Bastante difícil","29","6","","0,571"
"https://madridsecreto.co/que-hacer/page/58/","text/html; charset=UTF-8","200","OK","46","134","9","0","83","67","562","87","6,460","59,078","Bastante difícil","30","6","","0,566"
"https://madridsecreto.co/que-hacer/page/59/","text/html; charset=UTF-8","200","OK","46","134","9","0","71","67","565","78","7,244","59,182","Bastante difícil","30","6","","0,698"
"https://madridsecreto.co/que-hacer/page/6/","text/html; charset=UTF-8","200","OK","46","134","9","0","73","78","503","76","6,618","54,128","Bastante difícil","4","6","","0,733"
"https://madridsecreto.co/que-hacer/page/60/","text/html; charset=UTF-8","200","OK","46","134","9","0","35","42","555","83","6,687","51,274","Bastante difícil","31","6","","0,623"
"https://madridsecreto.co/que-hacer/page/61/","text/html; charset=UTF-8","200","OK","46","134","9","0","62","71","552","94","5,872","53,438","Bastante difícil","31","6","","0,797"
"https://madridsecreto.co/que-hacer/page/62/","text/html; charset=UTF-8","200","OK","46","134","9","0","74","54","579","89","6,506","56,748","Bastante difícil","32","6","","0,620"
"https://madridsecreto.co/que-hacer/page/63/","text/html; charset=UTF-8","200","OK","46","134","9","0","48","79","537","82","6,549","45,797","Difícil","32","6","","0,686"
"https://madridsecreto.co/que-hacer/page/64/","text/html; charset=UTF-8","200","OK","46","134","9","0","71","45","552","86","6,419","57,941","Bastante difícil","33","6","","0,567"
"https://madridsecreto.co/que-hacer/page/65/","text/html; charset=UTF-8","200","OK","46","134","9","0","65","59","534","87","6,138","51,684","Bastante difícil","33","6","","0,620"
"https://madridsecreto.co/que-hacer/page/66/","text/html; charset=UTF-8","200","OK","46","134","9","0","73","43","570","87","6,552","55,029","Bastante difícil","34","6","","0,657"
"https://madridsecreto.co/que-hacer/page/67/","text/html; charset=UTF-8","200","OK","46","134","9","0","71","74","568","83","6,843","51,392","Bastante difícil","34","6","","0,627"
"https://madridsecreto.co/que-hacer/page/68/","text/html; charset=UTF-8","200","OK","46","134","9","0","92","64","556","89","6,247","47,879","Difícil","35","6","","0,628"
"https://madridsecreto.co/que-hacer/page/69/","text/html; charset=UTF-8","200","OK","46","134","9","0","75","60","551","82","6,720","47,397","Difícil","35","6","","0,702"
"https://madridsecreto.co/que-hacer/page/7/","text/html; charset=UTF-8","200","OK","46","134","9","0","43","62","534","81","6,593","60,094","Normal","4","6","","0,742"
"https://madridsecreto.co/que-hacer/page/70/","text/html; charset=UTF-8","200","OK","46","134","9","0","94","89","539","85","6,341","48,150","Difícil","36","6","","0,496"
"https://madridsecreto.co/que-hacer/page/71/","text/html; charset=UTF-8","200","OK","46","134","9","0","60","77","574","79","7,266","59,148","Bastante difícil","36","6","","0,606"
"https://madridsecreto.co/que-hacer/page/72/","text/html; charset=UTF-8","200","OK","46","134","9","0","69","65","545","90","6,056","48,409","Difícil","37","6","","0,630"
"https://madridsecreto.co/que-hacer/page/73/","text/html; charset=UTF-8","200","OK","46","134","9","0","62","54","526","79","6,658","55,485","Bastante difícil","37","6","","0,741"
"https://madridsecreto.co/que-hacer/page/74/","text/html; charset=UTF-8","200","OK","46","134","9","0","41","57","501","81","6,185","57,024","Bastante difícil","38","6","","0,716"
"https://madridsecreto.co/que-hacer/page/75/","text/html; charset=UTF-8","200","OK","46","134","9","0","81","102","541","89","6,079","54,922","Bastante difícil","38","6","","0,703"
"https://madridsecreto.co/que-hacer/page/76/","text/html; charset=UTF-8","200","OK","46","134","9","0","76","32","532","87","6,115","51,942","Bastante difícil","39","6","","0,715"
"https://madridsecreto.co/que-hacer/page/77/","text/html; charset=UTF-8","200","OK","46","134","9","0","39","71","544","82","6,634","54,851","Bastante difícil","39","6","","0,577"
"https://madridsecreto.co/que-hacer/page/78/","text/html; charset=UTF-8","200","OK","46","134","9","0","66","63","556","82","6,780","52,511","Bastante difícil","40","6","","0,533"
"https://madridsecreto.co/que-hacer/page/79/","text/html; charset=UTF-8","200","OK","46","134","9","0","81","58","561","82","6,841","53,160","Bastante difícil","40","6","","0,496"
"https://madridsecreto.co/que-hacer/page/8/","text/html; charset=UTF-8","200","OK","46","134","9","0","97","53","538","80","6,725","54,711","Bastante difícil","5","6","","0,712"
"https://madridsecreto.co/que-hacer/page/80/","text/html; charset=UTF-8","200","OK","46","134","9","0","74","74","561","87","6,448","59,139","Bastante difícil","41","6","","0,467"
"https://madridsecreto.co/que-hacer/page/81/","text/html; charset=UTF-8","200","OK","46","134","9","0","81","57","556","81","6,864","52,883","Bastante difícil","41","6","","0,698"
"https://madridsecreto.co/que-hacer/page/82/","text/html; charset=UTF-8","200","OK","46","134","9","0","73","36","529","91","5,813","50,286","Bastante difícil","42","6","","0,559"
"https://madridsecreto.co/que-hacer/page/83/","text/html; charset=UTF-8","200","OK","46","134","9","0","65","61","511","85","6,012","55,208","Bastante difícil","42","6","","0,549"
"https://madridsecreto.co/que-hacer/page/84/","text/html; charset=UTF-8","200","OK","46","134","9","0","70","68","527","85","6,200","49,000","Difícil","43","6","","0,624"
"https://madridsecreto.co/que-hacer/page/85/","text/html; charset=UTF-8","200","OK","46","134","9","0","76","68","547","88","6,216","48,493","Difícil","43","6","","0,707"
"https://madridsecreto.co/que-hacer/page/86/","text/html; charset=UTF-8","200","OK","46","134","9","0","78","57","540","81","6,667","46,535","Difícil","44","6","","0,051"
"https://madridsecreto.co/que-hacer/page/87/","text/html; charset=UTF-8","200","OK","46","134","9","0","58","88","556","83","6,699","54,420","Bastante difícil","44","6","","0,638"
"https://madridsecreto.co/que-hacer/page/88/","text/html; charset=UTF-8","200","OK","46","134","9","0","63","62","509","84","6,060","53,590","Bastante difícil","45","6","","0,559"
"https://madridsecreto.co/que-hacer/page/89/","text/html; charset=UTF-8","200","OK","46","134","9","0","66","68","566","77","7,351","51,698","Bastante difícil","45","6","","0,542"
"https://madridsecreto.co/que-hacer/page/9/","text/html; charset=UTF-8","200","OK","46","134","9","0","74","65","536","92","5,826","59,974","Bastante difícil","5","6","","0,589"
"https://madridsecreto.co/que-hacer/page/90/","text/html; charset=UTF-8","200","OK","46","134","9","0","79","73","565","85","6,647","59,637","Bastante difícil","46","6","","0,662"
"https://madridsecreto.co/que-hacer/page/91/","text/html; charset=UTF-8","200","OK","46","134","9","0","89","52","567","85","6,671","53,991","Bastante difícil","46","6","","0,747"
"https://madridsecreto.co/que-hacer/page/92/","text/html; charset=UTF-8","200","OK","46","134","9","0","65","69","523","83","6,301","55,180","Bastante difícil","47","6","","0,755"
"https://madridsecreto.co/que-hacer/page/93/","text/html; charset=UTF-8","200","OK","46","134","9","0","71","63","532","83","6,410","48,940","Difícil","47","6","","0,715"
"https://madridsecreto.co/que-hacer/page/94/","text/html; charset=UTF-8","200","OK","46","134","9","0","74","60","560","80","7,000","46,846","Difícil","48","6","","0,561"
"https://madridsecreto.co/que-hacer/page/95/","text/html; charset=UTF-8","200","OK","46","134","9","0","73","60","560","82","6,829","60,313","Normal","48","6","","0,575"
"https://madridsecreto.co/que-hacer/page/96/","text/html; charset=UTF-8","200","OK","46","134","9","0","77","86","527","88","5,989","51,783","Bastante difícil","49","6","","0,664"
"https://madridsecreto.co/que-hacer/page/97/","text/html; charset=UTF-8","200","OK","46","134","9","0","54","71","517","82","6,305","50,217","Bastante difícil","49","6","","0,671"
"https://madridsecreto.co/que-hacer/page/98/","text/html; charset=UTF-8","200","OK","46","134","9","0","42","34","507","82","6,183","56,222","Bastante difícil","50","6","","0,486"
"https://madridsecreto.co/que-hacer/page/99/","text/html; charset=UTF-8","200","OK","46","134","9","0","74","52","525","79","6,646","54,094","Bastante difícil","50","6","","0,495"
"https://madridsecreto.co/que-no-hacer-cuando-rompes-con-alguien/","text/html; charset=UTF-8","200","OK","55","152","38","0","0","0","645","82","7,866","62,967","Normal","5","4","","0,530"
"https://madridsecreto.co/que-parques-de-madrid-han-abierto-hoy/","text/html; charset=UTF-8","200","OK","56","150","39","0","0","0","378","80","4,725","67,082","Normal","10","7","","0,425"
"https://madridsecreto.co/que-pasa-con-los-objetos-que-se-caen-a-las-vias-del-metro/","text/html; charset=UTF-8","200","OK","76","152","59","0","0","0","425","56","7,589","58,198","Bastante difícil","25","4","","0,479"
"https://madridsecreto.co/que-se-come-streetxo/","text/html; charset=UTF-8","200","OK","93","123","76","0","17","27","740","110","6,727","68,077","Normal","1","30","","0,058"
"https://madridsecreto.co/que-ver-en-stanley-kubrick-the-exhibition/","text/html; charset=UTF-8","200","OK","92","151","75","0","42","58","842","110","7,655","48,654","Difícil","6","5","","0,566"
"https://madridsecreto.co/que-ver-museo-reina-sofia/","text/html; charset=UTF-8","200","OK","82","149","82","0","43","35","766","97","7,897","51,488","Bastante difícil","3","14","","0,523"
"https://madridsecreto.co/queen-circulo-bellas-artes/","text/html; charset=UTF-8","200","OK","61","124","80","0","73","0","498","71","7,014","65,681","Normal","3","4","","0,598"
"https://madridsecreto.co/queen-fundacion-carlos-amberes/","text/html; charset=UTF-8","200","OK","62","138","78","0","39","0","537","70","7,671","63,247","Normal","4","4","","0,411"
"https://madridsecreto.co/queen-lo-queda-anuncia-concierto-madrid/","text/html; charset=UTF-8","200","OK","76","140","59","0","0","0","438","55","7,964","63,546","Normal","12","4","","0,455"
"https://madridsecreto.co/quereis-disfrutar-la-proyeccion-mas-especial-e-t-extraterrestre/","text/html; charset=UTF-8","200","OK","95","150","78","0","0","0","428","59","7,254","52,410","Bastante difícil","9","4","","0,391"
"https://madridsecreto.co/quereis-saber-sera-hotel-albergara-edificio-espana/","text/html; charset=UTF-8","200","OK","84","150","67","0","0","0","254","36","7,056","57,452","Bastante difícil","12","4","","0,393"
"https://madridsecreto.co/queremos-contar-tu-historia/","text/html; charset=UTF-8","200","OK","74","149","57","0","0","0","525","76","6,908","47,060","Difícil","44","4","","0,430"
"https://madridsecreto.co/queso-invade-circulo-bellas-artes-este-sabado/","text/html; charset=UTF-8","200","OK","71","147","54","0","0","0","299","50","5,980","68,348","Normal","8","4","","0,442"
"https://madridsecreto.co/quien-dijo-imposible-disfrutar-chiringuito-madrid/","text/html; charset=UTF-8","200","OK","85","145","68","0","0","0","465","81","5,741","59,462","Bastante difícil","9","4","","0,592"
"https://madridsecreto.co/quien-dijo-no-se-podia-celebrar-fieston-este-circulo-bellas-artes/","text/html; charset=UTF-8","200","OK","105","148","88","0","0","0","293","40","7,325","61,961","Normal","16","4","","0,515"
"https://madridsecreto.co/quien-dijo-que-el-futbol-era-cosa-de-hombres/","text/html; charset=UTF-8","200","OK","63","154","46","0","0","0","491","81","6,062","56,811","Bastante difícil","15","4","","2,020"
"https://madridsecreto.co/quien-dijo-unico-dulce-semana-santa-las-torrijas/","text/html; charset=UTF-8","200","OK","82","153","65","0","0","0","552","73","7,562","62,451","Normal","17","6","","0,532"
"https://madridsecreto.co/quien-ha-dicho-lavapies-no-vale-la-pena/","text/html; charset=UTF-8","200","OK","67","150","50","0","0","0","1565","224","6,987","56,221","Bastante difícil","7","8","","0,516"
"https://madridsecreto.co/quien-toma-jamon-no-padece-del-corazon-los-mejores-bocatas-de-jamon-de-madrid/","text/html; charset=UTF-8","200","OK","55","149","38","0","0","0","703","97","7,247","60,725","Normal","13","4","","0,398"
"https://madridsecreto.co/quienes-somos/","text/html; charset=UTF-8","200","OK","30","0","13","0","102","20","522","79","6,608","39,032","Difícil","1","17288","","0,654"
"https://madridsecreto.co/quieren-los-madrilenos-navidad/","text/html; charset=UTF-8","200","OK","57","152","40","0","0","0","711","92","7,728","62,155","Normal","9","6","","0,413"
"https://madridsecreto.co/quieres-ganar-entradas-ver-circo-hielo/","text/html; charset=UTF-8","200","OK","70","153","53","0","0","0","465","57","8,158","60,648","Normal","9","4","","0,558"
"https://madridsecreto.co/quieres-ir-la-mejor-fiesta-final-del-verano-la-cara/","text/html; charset=UTF-8","200","OK","79","152","62","0","0","0","292","39","7,487","57,559","Bastante difícil","13","4","","0,592"
"https://madridsecreto.co/quieres-saber-donde-cenaban-dinio-y-marujita-los-mejores-cubanos-de-madrid/","text/html; charset=UTF-8","200","OK","94","150","77","0","0","0","665","114","5,833","59,066","Bastante difícil","6","4","","0,562"
"https://madridsecreto.co/quimbaya/","text/html; charset=UTF-8","200","OK","83","152","66","0","0","0","544","72","7,556","51,272","Bastante difícil","4","9","","0,430"
"https://madridsecreto.co/quincena-del-cine/","text/html; charset=UTF-8","200","OK","71","150","54","0","0","0","328","43","7,628","67,034","Normal","17","6","","0,438"
"https://madridsecreto.co/quinoa-experience/","text/html; charset=UTF-8","200","OK","101","148","84","0","0","0","496","66","7,515","53,204","Bastante difícil","20","6","","0,058"
"https://madridsecreto.co/quinto-pino-origen/","text/html; charset=UTF-8","200","OK","83","147","66","0","0","0","394","51","7,725","58,566","Bastante difícil","4","5","","0,458"
"https://madridsecreto.co/quintoelemento-madrid/","text/html; charset=UTF-8","200","OK","107","154","90","0","10","43","765","94","8,138","44,083","Difícil","4","5","","0,498"
"https://madridsecreto.co/r-3-gratuidad-julio/","text/html; charset=UTF-8","200","OK","56","109","56","0","0","0","508","65","7,815","59,346","Bastante difícil","5","4","","0,530"
"https://madridsecreto.co/rac19/","text/html; charset=UTF-8","200","OK","78","154","61","0","0","0","401","59","6,797","53,521","Bastante difícil","20","4","","0,594"
"https://madridsecreto.co/racacielos-alto-europa/","text/html; charset=UTF-8","200","OK","70","152","53","0","0","0","327","45","7,267","56,390","Bastante difícil","5","5","","0,508"
"https://madridsecreto.co/race-to-mars-murder-mystery/","text/html; charset=UTF-8","200","OK","77","153","60","0","0","0","417","62","6,726","50,082","Bastante difícil","16","4","","0,488"
"https://madridsecreto.co/racha-calor-extremo-espana/","text/html; charset=UTF-8","200","OK","63","117","63","0","47","0","589","77","7,649","51,272","Bastante difícil","6","5","","0,416"
"https://madridsecreto.co/rachas-de-viento-cierra-retiro/","text/html; charset=UTF-8","200","OK","87","149","70","0","0","0","268","35","7,657","51,644","Bastante difícil","22","6","","0,409"
"https://madridsecreto.co/racing-unleashed-experiencia-conducir-f1-madrid/","text/html; charset=UTF-8","200","OK","77","150","60","0","0","0","487","63","7,730","58,973","Bastante difícil","18","6","","0,061"
"https://madridsecreto.co/radar-covid/","text/html; charset=UTF-8","200","OK","84","150","67","0","0","0","640","83","7,711","50,298","Bastante difícil","60","4","","0,441"
"https://madridsecreto.co/radar-joven/","text/html; charset=UTF-8","200","OK","92","135","75","0","27","0","662","127","5,213","90,619","Muy fácil","4","4","","0,552"
"https://madridsecreto.co/radar-pop-la-riviera/","text/html; charset=UTF-8","200","OK","73","152","56","0","0","0","439","62","7,081","56,850","Bastante difícil","6","6","","0,438"
"https://madridsecreto.co/radiografia-la-fauna-festivalera-uno-mas/","text/html; charset=UTF-8","200","OK","78","148","61","0","0","0","628","89","7,056","60,379","Normal","8","4","","0,510"
"https://madridsecreto.co/rafa-cabrera-real-club-valderrama/","text/html; charset=UTF-8","200","OK","98","141","81","0","0","0","602","83","7,253","54,023","Bastante difícil","22","6","","0,488"
"https://madridsecreto.co/rafa-nada-cruz/","text/html; charset=UTF-8","200","OK","75","152","58","0","0","0","325","46","7,065","58,837","Bastante difícil","51","4","","0,557"
"https://madridsecreto.co/raffaella-carra-malasana/","text/html; charset=UTF-8","200","OK","88","153","71","0","0","0","488","67","7,284","48,272","Difícil","2","7","","0,660"
"https://madridsecreto.co/ramen-madrid/","text/html; charset=UTF-8","200","OK","68","147","51","0","16","12","1076","148","7,270","60,683","Normal","3","9","","0,635"
"https://madridsecreto.co/ramon-bilbao-mirto-experience/","text/html; charset=UTF-8","200","OK","81","153","64","0","0","0","422","57","7,404","54,779","Bastante difícil","11","6","","0,518"
"https://madridsecreto.co/raphael-sala-azarte/","text/html; charset=UTF-8","200","OK","74","150","74","0","0","0","432","55","7,855","54,533","Bastante difícil","24","4","","0,371"
"https://madridsecreto.co/rascacielos-madrid-quitan-vertigo/","text/html; charset=UTF-8","200","OK","60","154","43","0","0","0","493","91","5,418","40,030","Difícil","5","7","","0,461"
"https://madridsecreto.co/rastrillo-vermut-only-you-atocha/","text/html; charset=UTF-8","200","OK","83","152","66","0","0","0","590","80","7,375","50,941","Bastante difícil","4","10","","0,486"
"https://madridsecreto.co/rastro-aforo-completo/","text/html; charset=UTF-8","200","OK","64","152","47","0","0","0","513","63","8,143","54,437","Bastante difícil","3","6","","0,394"
"https://madridsecreto.co/rastro-canas-y-tapas-el-domingo-perfecto-en-la-latina/","text/html; charset=UTF-8","200","OK","80","147","63","0","0","0","664","91","7,297","61,826","Normal","5","4","","0,441"
"https://madridsecreto.co/rastro-reapertura-desescalada/","text/html; charset=UTF-8","200","OK","88","152","71","0","0","0","533","67","7,955","54,956","Bastante difícil","7","4","","0,518"
"https://madridsecreto.co/rastro-recupera-tradicion-70s/","text/html; charset=UTF-8","200","OK","64","154","47","0","0","0","414","55","7,527","48,386","Difícil","4","5","","0,466"
"https://madridsecreto.co/rastro-recupera-tradicion-70s/?utm_content=planes-junio-madrid&utm_source=madridsecreto&utm_medium=post&utm_term=cta11","text/html; charset=UTF-8","200","OK","64","154","47","0","0","0","414","55","7,527","48,386","Difícil","15","1","","0,382"
"https://madridsecreto.co/rata-negra-madrid/","text/html; charset=UTF-8","200","OK","48","154","31","0","0","0","430","55","7,818","49,964","Difícil","35","5","","0,375"
"https://madridsecreto.co/ratas-negras-arboles/","text/html; charset=UTF-8","200","OK","78","150","61","0","0","0","335","45","7,444","58,868","Bastante difícil","45","4","","0,564"
"https://madridsecreto.co/rave-market/","text/html; charset=UTF-8","200","OK","74","150","57","0","0","0","435","62","7,016","66,104","Normal","24","4","","0,500"
"https://madridsecreto.co/ravioxo/","text/html; charset=UTF-8","200","OK","91","135","74","0","14","0","593","77","7,701","50,790","Bastante difícil","3","13","","0,460"
"https://madridsecreto.co/rayo-vallecano-se-quedaria-sin-mitico-estadio-al-acabar-la-temporada/","text/html; charset=UTF-8","200","OK","91","144","74","0","0","0","337","45","7,489","52,878","Bastante difícil","12","4","","0,510"
"https://madridsecreto.co/razones-apuntarte-la-gran-quedada-premier-remember-club/","text/html; charset=UTF-8","200","OK","84","148","67","0","0","0","590","83","7,108","61,822","Normal","12","4","","0,543"
"https://madridsecreto.co/razones-las-no-te-puedes-perder-del-mulafest/","text/html; charset=UTF-8","200","OK","75","154","58","0","0","0","549","75","7,320","50,546","Bastante difícil","11","4","","0,484"
"https://madridsecreto.co/razones-las-no-te-puedes-perder-festival-jardin-las-delicias/","text/html; charset=UTF-8","200","OK","84","148","67","0","0","0","679","93","7,301","50,658","Bastante difícil","8","4","","0,488"
"https://madridsecreto.co/reabre-biblioteca-escuelas-pias/","text/html; charset=UTF-8","200","OK","89","153","72","0","0","0","350","49","7,143","61,083","Normal","5","5","","0,607"
"https://madridsecreto.co/reabre-cafe-barbieri/","text/html; charset=UTF-8","200","OK","52","153","52","0","10","50","954","126","7,571","55,844","Bastante difícil","3","9","","0,137"
"https://madridsecreto.co/reabre-cine-palafox/","text/html; charset=UTF-8","200","OK","70","142","53","0","0","0","416","54","7,704","61,744","Normal","5","7","","0,410"
"https://madridsecreto.co/reabre-cuevas-luis-candelas/","text/html; charset=UTF-8","200","OK","96","151","79","0","0","0","427","53","8,057","61,950","Normal","23","4","","0,543"
"https://madridsecreto.co/reabre-el-cine-dore/","text/html; charset=UTF-8","200","OK","73","153","56","0","0","0","386","53","7,283","67,721","Normal","4","5","","0,505"
"https://madridsecreto.co/reabre-el-dos-de-sagasta-en-chamberi/","text/html; charset=UTF-8","200","OK","75","126","75","0","51","0","704","83","8,482","63,034","Normal","5","5","","0,594"
"https://madridsecreto.co/reabre-el-jardin-del-angel/","text/html; charset=UTF-8","200","OK","81","152","64","0","0","0","396","52","7,615","54,474","Bastante difícil","4","7","","0,451"
"https://madridsecreto.co/reabre-el-teatro-pavon/","text/html; charset=UTF-8","200","OK","74","153","57","0","0","0","535","67","7,985","53,250","Bastante difícil","7","6","","0,537"
"https://madridsecreto.co/reabre-espacio-fundacion-telefonica-exposiciones/","text/html; charset=UTF-8","200","OK","148","153","131","0","0","0","628","73","8,603","50,323","Bastante difícil","19","8","","0,433"
"https://madridsecreto.co/reabre-floristeria-antigua/","text/html; charset=UTF-8","200","OK","76","150","59","0","0","0","284","40","7,100","55,451","Bastante difícil","52","4","","0,476"
"https://madridsecreto.co/reabre-jardin-salvador-bachiller/","text/html; charset=UTF-8","200","OK","72","150","55","0","0","0","265","40","6,625","57,089","Bastante difícil","25","4","","0,526"
"https://madridsecreto.co/reabre-la-instalacion-deportiva-publica-mas-grande-de-europa/","text/html; charset=UTF-8","200","OK","77","148","60","0","0","0","255","37","6,892","59,835","Bastante difícil","21","4","","0,465"
"https://madridsecreto.co/reabre-la-linea-4-de-metro/","text/html; charset=UTF-8","200","OK","76","154","59","0","0","0","386","49","7,878","58,570","Bastante difícil","43","4","","0,474"
"https://madridsecreto.co/reabre-la-sala-nocturna-area-42-situada-a-pocos-km-de-madrid/","text/html; charset=UTF-8","200","OK","80","147","63","0","0","0","428","54","7,926","59,240","Bastante difícil","13","6","","0,652"
"https://madridsecreto.co/reabre-melos/","text/html; charset=UTF-8","200","OK","82","147","65","0","0","0","332","43","7,721","57,828","Bastante difícil","3","11","","0,425"
"https://madridsecreto.co/reabre-mirador-centrocentro-tras-cierre-obras/","text/html; charset=UTF-8","200","OK","75","147","58","0","0","0","412","56","7,357","61,995","Normal","23","4","","0,417"
"https://madridsecreto.co/reabre-mirador-espectacular/","text/html; charset=UTF-8","200","OK","81","154","64","0","0","0","329","43","7,651","60,983","Normal","5","5","","0,410"
"https://madridsecreto.co/reabre-museo-emt/","text/html; charset=UTF-8","200","OK","66","152","49","0","0","0","408","55","7,418","57,683","Bastante difícil","35","4","","0,435"
"https://madridsecreto.co/reabre-retiro-mexico/","text/html; charset=UTF-8","200","OK","76","150","59","0","0","0","312","49","6,367","51,238","Bastante difícil","24","6","","0,469"
"https://madridsecreto.co/reabre-san-miguel/","text/html; charset=UTF-8","200","OK","58","151","41","0","0","0","300","47","6,383","53,998","Bastante difícil","29","4","","0,526"
"https://madridsecreto.co/reabre-toni2/","text/html; charset=UTF-8","200","OK","73","153","56","0","0","0","366","49","7,469","60,796","Normal","4","6","","0,399"
"https://madridsecreto.co/reabren-museos-madrid/","text/html; charset=UTF-8","200","OK","65","148","48","0","0","0","240","34","7,059","60,080","Normal","47","4","","0,545"
"https://madridsecreto.co/reabren-tabernas/","text/html; charset=UTF-8","200","OK","61","153","44","0","0","0","380","49","7,755","52,695","Bastante difícil","21","4","","0,437"
"https://madridsecreto.co/real-cinema-hotel/","text/html; charset=UTF-8","200","OK","88","126","71","0","0","0","378","49","7,714","55,543","Bastante difícil","5","5","","0,411"
"https://madridsecreto.co/reales-sitios-gratis/","text/html; charset=UTF-8","200","OK","104","145","87","0","29","17","589","76","7,750","54,905","Bastante difícil","5","4","","0,536"
"https://madridsecreto.co/reanudan-las-visitas-al-bunker-capricho/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","16","4","","0,136"
"https://madridsecreto.co/reapertura-cines-callao/","text/html; charset=UTF-8","200","OK","74","148","57","0","0","0","295","41","7,195","57,863","Bastante difícil","10","4","","0,395"
"https://madridsecreto.co/reapertura-estacion-gran-via/","text/html; charset=UTF-8","200","OK","78","152","61","0","0","0","510","63","8,095","55,130","Bastante difícil","5","6","","0,363"
"https://madridsecreto.co/reapertura-estacion-navacerrada/","text/html; charset=UTF-8","200","OK","61","135","61","0","10","0","811","107","7,579","43,399","Difícil","8","5","","0,482"
"https://madridsecreto.co/reapertura-fase-cero/","text/html; charset=UTF-8","200","OK","89","152","72","0","0","0","1314","184","7,141","44,100","Difícil","4","5","","0,441"
"https://madridsecreto.co/reapertura-grandes-cadenas-madrid/","text/html; charset=UTF-8","200","OK","90","153","73","0","0","0","430","58","7,414","44,866","Difícil","13","5","","0,569"
"https://madridsecreto.co/reapertura-museo-del-traje/","text/html; charset=UTF-8","200","OK","73","152","56","0","0","0","394","58","6,793","58,439","Bastante difícil","14","4","","0,376"
"https://madridsecreto.co/reapertura-parque-atracciones/","text/html; charset=UTF-8","200","OK","76","154","59","0","0","0","279","42","6,643","58,789","Bastante difícil","5","7","","0,510"
"https://madridsecreto.co/reapertura-pergamo/","text/html; charset=UTF-8","200","OK","71","130","71","0","46","52","974","133","7,323","55,043","Bastante difícil","4","7","","0,460"
"https://madridsecreto.co/reapertura-tunel-recoletos/","text/html; charset=UTF-8","200","OK","82","149","65","0","0","0","477","60","7,950","56,347","Bastante difícil","23","4","","1,147"
"https://madridsecreto.co/rebajas-en-madrid/","text/html; charset=UTF-8","200","OK","90","156","73","0","0","0","626","97","6,454","65,681","Normal","5","4","","0,537"
"https://madridsecreto.co/rebajas-viaja-tren-desde-madrid-descuentos-70/","text/html; charset=UTF-8","200","OK","84","151","67","0","0","0","333","46","7,239","63,060","Normal","4","4","","0,629"
"https://madridsecreto.co/recargar-tarjeta-transporte-iphone/","text/html; charset=UTF-8","200","OK","78","125","78","0","61","0","577","75","7,693","58,710","Bastante difícil","5","6","","0,575"
